invoice_credit_ratio,prev_late_rate,amount_vs_industry_median,daily_obligation,is_high_utilisation,is_repeat_offender,is_clean_record,is_first_time_client,is_long_term_client,is_high_risk_industry,is_mega_invoice,is_Q4_due,is_dashain_season,is_vat_filing_month,invoice_quarter,due_quarter,days_to_fy_end,due_on_weekend,industry_target_enc,tenure_band,amount_band_ord,utilisation_x_history,risk_x_amount,q4_x_late_history,manual_risk_score,client_total_invoices,client_avg_invoice,client_avg_delay,client_late_rate,client_late_count,Invoice_Amount,Tenure_Years,Prev_Late_Count,Credit_Days,Invoice_ID,Client_ID,Client_Name,Industry,Province,Is_Late
0.289,0.4,1.45,35300.0,0,0,0,0,0,0,0,1,0,1,3,4,83,0,0.2708,1,2,0.578,0.28677719999999995,2,0.352,5,545600.0,24.8,0.2,1,1059000,2.47,2,30,HAA-00318,NP0163,Nepal Cement Udyog,Manufacturing,Karnali,1
0.3923,0.2,0.274,7983.0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.1917,2,1,0.3923,0.0918243,0,0.1868,6,489833.33,55.5,0.5,3,479000,4.37,1,60,HAA-00319,NP0189,Seti River Power Co.,Hydropower,Madhesh,0
0.3636,0.2,1.564,26800.0,0,0,0,0,0,0,0,1,0,1,3,4,104,0,0.12,2,2,0.3636,0.09648,1,0.2667,1,804000.0,10.0,0.0,0,804000,4.56,1,30,HAA-00320,NP0169,NMB Finance,Banking & Finance,Karnali,0
0.2888,0.0,0.868,50600.0,0,0,1,0,0,0,1,0,0,1,2,3,176,0,0.1917,1,2,0.0,0.2910006,0,0.0961,11,1313545.45,69.09,0.64,7,1518000,1.96,0,30,HAA-00321,NP0161,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Gandaki,0
0.3338,0.2,0.363,5756.0,0,0,0,0,1,1,0,0,0,1,3,3,128,1,0.3615,2,1,0.3338,0.0936285,0,0.2091,2,168500.0,7.0,0.0,0,259000,5.96,1,45,HAA-00322,NP0068,Everest Imports Pvt. Ltd.,Trading & Import,Koshi,0
0.4993,0.2,0.677,7733.0,0,0,0,0,1,0,0,0,1,0,1,2,247,1,0.12,3,1,0.4993,0.04176,0,0.1939,7,670000.0,20.14,0.14,1,348000,7.08,1,45,HAA-00323,NP0033,Goodwill Finance Co.,Banking & Finance,Lumbini,0
0.336,0.2,0.402,23433.0,0,0,0,0,1,0,0,1,0,0,4,4,61,0,0.1917,3,2,0.336,0.1347651,1,0.2755,5,668400.0,33.2,0.2,1,703000,7.18,1,30,HAA-00324,NP0142,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Bagmati,0
0.3966,0.0,0.411,3517.0,0,0,1,0,1,0,0,1,0,1,4,4,32,0,0.12,2,1,0.0,0.02532,0,0.2033,6,926666.67,46.0,0.33,2,211000,5.52,0,60,HAA-00325,NP0021,Prabhu Capital Ltd.,Banking & Finance,Madhesh,0
0.374,0.2,1.62,62978.0,0,0,0,0,0,0,1,0,1,1,1,2,266,0,0.1917,2,3,0.374,0.5432778,0,0.1831,7,964571.43,37.57,0.29,2,2834000,4.73,1,45,HAA-00326,NP0048,Tamor Power Pvt. Ltd.,Hydropower,Lumbini,0
0.6365,0.0,0.879,7667.0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0.1977,0,1,0.0,0.06820649999999999,0,0.1668,5,801600.0,38.4,0.2,1,345000,0.78,0,45,HAA-00327,NP0148,CloudNepal Pvt. Ltd.,Services & IT,Bagmati,1
0.4938,0.4,1.384,21956.0,0,0,0,0,0,1,0,0,0,1,2,2,221,0,0.3615,1,2,0.9876,0.357162,0,0.3111,8,625000.0,22.75,0.12,1,988000,2.77,2,45,HAA-00328,NP0128,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.4541,0.2,1.115,6267.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0.2553,1,1,0.4541,0.0719946,0,0.2119,5,562200.0,35.8,0.2,1,282000,1.07,1,45,HAA-00329,NP0136,Terai Agro Industries,Agriculture,Madhesh,0
0.3046,0.2,1.198,20533.0,0,0,0,0,1,0,0,0,0,1,2,3,195,0,0.12,3,2,0.3046,0.07392,0,0.1549,5,929600.0,7.6,0.0,0,616000,8.68,1,30,HAA-00330,NP0135,Kumari Bank Ltd.,Banking & Finance,Bagmati,0
0.6545,0.6,0.353,8400.0,0,1,0,0,0,1,0,0,1,1,1,2,270,0,0.3615,1,1,1.9634999999999998,0.091098,0,0.4132,4,914000.0,8.0,0.0,0,252000,1.43,3,30,HAA-00331,NP0195,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.3966,0.2,0.604,9800.0,0,0,0,0,0,0,0,0,0,1,2,3,191,1,0.2708,1,1,0.3966,0.1194228,0,0.2035,9,949111.11,79.89,0.67,6,441000,1.58,1,45,HAA-00332,NP0145,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Gandaki,1
0.2624,0.6,1.336,5633.0,0,1,0,0,1,1,0,0,0,0,2,3,144,0,0.2553,3,1,0.7872000000000001,0.08629140000000002,0,0.3135,8,625000.0,22.75,0.12,1,338000,8.03,3,60,HAA-00333,NP0128,Terai Agro Industries,Agriculture,Bagmati,0
0.5619,0.4,1.919,20433.0,0,0,0,0,1,1,0,0,0,1,1,1,309,0,0.4259,3,2,1.1238,0.2610767,0,0.3376,7,670000.0,20.14,0.14,1,613000,8.51,2,30,HAA-00334,NP0033,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Sudurpashchim,0
0.3582,0.4,0.559,8867.0,0,0,0,0,1,1,0,0,0,1,3,3,108,1,0.3615,3,1,0.7164,0.1442385,0,0.2839,3,779000.0,7.0,0.0,0,399000,6.95,2,45,HAA-00335,NP0176,Himalayan Traders Pvt. Ltd.,Trading & Import,Gandaki,0
0.2885,0.6,0.657,3500.0,0,1,0,1,0,1,0,1,0,1,3,4,86,1,0.4259,0,1,0.8654999999999999,0.08943899999999999,3,0.5529,6,696166.67,5.83,0.0,0,210000,0.3,3,60,HAA-00336,NP0187,Sagarmatha Trekking Co.,Tourism & Hotels,Lumbini,0
0.2593,0.6,1.02,10867.0,0,1,0,1,0,1,0,1,0,0,4,4,65,1,0.4259,0,1,0.7778999999999999,0.1388434,3,0.547,5,474400.0,21.2,0.2,1,326000,0.26,3,30,HAA-00337,NP0115,Sagarmatha Trekking Co.,Tourism & Hotels,Sudurpashchim,0
0.297,0.6,1.592,74700.0,0,1,0,0,0,1,1,0,0,0,1,1,324,1,0.4579,2,3,0.891,1.0261539,0,0.361,2,1845500.0,58.0,0.5,1,2241000,3.56,3,30,HAA-00338,NP0119,Pokhara Construction Co.,Construction,Lumbini,0
0.3029,0.6,0.536,25133.0,0,1,0,0,0,1,0,0,0,0,3,3,137,0,0.4579,1,2,0.9087000000000001,0.34525659999999997,0,0.3622,3,696000.0,73.0,0.67,2,754000,1.5,3,30,HAA-00339,NP0022,Bhaktapur Builders,Construction,Gandaki,1
0.2804,0.0,0.901,6400.0,0,0,1,1,0,1,0,0,0,1,1,1,300,0,0.4259,0,1,0.0,0.1226592,0,0.2413,4,632500.0,60.75,0.5,2,288000,0.41,0,45,HAA-00340,NP0158,Sagarmatha Trekking Co.,Tourism & Hotels,Koshi,1
0.3823,0.0,1.545,36767.0,0,0,1,0,0,1,0,1,0,1,3,4,79,1,0.3615,2,2,0.0,0.3987345,0,0.2488,4,548500.0,10.75,0.0,0,1103000,4.31,0,30,HAA-00341,NP0038,Everest Imports Pvt. Ltd.,Trading & Import,Gandaki,0
0.2845,0.2,0.178,4333.0,0,0,0,0,1,0,0,0,0,1,1,1,314,0,0.2708,3,1,0.2845,0.035204,0,0.1811,5,537200.0,64.4,0.6,3,130000,8.5,1,30,HAA-00342,NP0109,Butwal Steel Industries,Manufacturing,Bagmati,1
0.6581,0.4,0.241,1711.0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0.4259,2,0,1.3162,0.0327943,0,0.3568,7,725428.57,34.86,0.29,2,77000,3.08,2,45,HAA-00343,NP0051,Pokhara Resort & Spa,Tourism & Hotels,Koshi,0
0.2623,0.4,1.095,17378.0,0,0,0,0,1,1,0,1,0,0,3,4,63,0,0.3615,3,2,0.5246,0.282693,2,0.3648,3,1055000.0,6.67,0.0,0,782000,6.03,2,45,HAA-00344,NP0182,Nepal Trade House,Trading & Import,Madhesh,0
0.3834,0.0,1.633,21367.0,0,0,1,0,1,0,0,0,0,0,3,3,149,1,0.1977,2,2,0.0,0.1267257,0,0.1162,6,790666.67,26.17,0.17,1,641000,5.96,0,30,HAA-00345,NP0008,Kathmandu Tech Hub,Services & IT,Koshi,0
0.3469,0.4,0.491,23067.0,0,0,0,0,0,1,0,0,0,1,2,3,173,0,0.4579,1,2,0.6938,0.31686679999999995,0,0.301,6,1048500.0,60.33,0.5,3,692000,2.45,2,30,HAA-00346,NP0027,Nepal Infrastructure Pvt. Ltd.,Construction,Karnali,1
0.4679,0.2,0.832,26044.0,0,0,0,0,1,1,0,0,1,1,1,2,272,0,0.4579,2,2,0.4679,0.5366588,0,0.2552,6,1048500.0,60.33,0.5,3,1172000,5.94,1,45,HAA-00347,NP0027,Bhaktapur Builders,Construction,Koshi,1
0.2979,0.4,0.846,7250.0,0,0,0,0,0,0,0,0,0,1,2,2,198,1,0.12,1,1,0.5958,0.052199999999999996,0,0.2236,6,926666.67,46.0,0.33,2,435000,2.11,2,60,HAA-00348,NP0021,Prabhu Capital Ltd.,Banking & Finance,Koshi,0
0.5912,0.2,1.043,12700.0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0.2708,1,2,0.5912,0.2063496,0,0.2424,6,820666.67,29.0,0.17,1,762000,1.32,1,60,HAA-00349,NP0030,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Madhesh,0
0.2716,0.2,1.115,12733.0,0,0,0,0,1,0,0,0,0,1,4,1,0,1,0.12,3,2,0.2716,0.06875999999999999,0,0.1483,2,624000.0,1.5,0.0,0,573000,6.39,1,45,HAA-00350,NP0097,NMB Finance,Banking & Finance,Bagmati,0
0.2802,0.6,1.017,10833.0,0,1,0,0,0,1,0,0,0,0,1,1,334,0,0.4259,1,1,0.8406,0.1384175,0,0.3512,7,751285.71,66.57,0.57,4,325000,1.24,3,30,HAA-00351,NP0028,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.4903,0.4,0.849,20200.0,0,0,0,0,1,1,0,0,0,1,3,3,118,0,0.3615,3,2,0.9806,0.21906899999999999,0,0.3104,5,587800.0,52.4,0.4,2,606000,8.97,2,30,HAA-00352,NP0111,Himalayan Traders Pvt. Ltd.,Trading & Import,Koshi,0
0.2839,0.4,1.023,10900.0,0,0,0,0,0,1,0,1,0,0,4,4,72,1,0.4259,1,1,0.5678,0.1392693,2,0.382,7,629857.14,76.86,0.86,6,327000,1.86,2,30,HAA-00353,NP0192,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Lumbini,1
0.2884,0.8,1.233,13133.0,0,1,0,0,1,1,0,0,0,1,3,3,109,0,0.4259,2,1,1.1536,0.1678046,0,0.4229,5,723200.0,11.2,0.0,0,394000,5.45,4,30,HAA-00354,NP0197,Pokhara Resort & Spa,Tourism & Hotels,Bagmati,0
0.3246,0.6,0.932,29156.0,0,1,0,0,0,1,0,0,0,1,1,1,290,1,0.4579,2,2,0.9738,0.6007648,0,0.3665,3,672666.67,35.33,0.33,1,1312000,3.85,3,45,HAA-00355,NP0061,Pokhara Construction Co.,Construction,Bagmati,0
0.4108,0.4,1.487,35400.0,0,0,0,0,0,1,0,0,1,0,2,2,255,1,0.3615,1,2,0.8216,0.383913,0,0.2945,7,964571.43,37.57,0.29,2,1062000,1.36,2,30,HAA-00356,NP0048,Nepal Trade House,Trading & Import,Bagmati,1
0.4585,0.2,0.224,5333.0,0,0,0,1,0,1,0,0,1,0,2,2,243,0,0.3615,0,1,0.4585,0.05784,0,0.334,9,907777.78,17.22,0.11,1,160000,0.49,1,30,HAA-00357,NP0147,Himalayan Traders Pvt. Ltd.,Trading & Import,Lumbini,0
0.4809,0.0,1.442,42033.0,0,0,1,0,1,0,1,0,0,1,4,1,1,0,0.1917,2,3,0.0,0.4834674,0,0.1345,4,1219250.0,61.75,0.5,2,2522000,5.7,0,60,HAA-00358,NP0004,Tamor Power Pvt. Ltd.,Hydropower,Madhesh,0
0.4355,0.4,1.458,85000.0,0,0,0,0,1,0,1,0,0,1,3,3,165,0,0.1917,3,3,0.871,0.48883499999999996,0,0.2654,5,1293200.0,5.8,0.0,0,2550000,7.31,2,30,HAA-00359,NP0035,Tamor Power Pvt. Ltd.,Hydropower,Sudurpashchim,0
0.266,0.4,0.56,26267.0,0,0,0,0,1,1,0,0,0,0,3,3,157,1,0.4579,3,2,0.532,0.3608252,0,0.2848,7,629857.14,76.86,0.86,6,788000,7.62,2,30,HAA-00360,NP0192,Bhaktapur Builders,Construction,Koshi,1
0.5903,0.0,0.866,50467.0,0,0,1,0,0,0,1,0,0,1,4,1,0,0,0.1917,2,2,0.0,0.29023380000000004,0,0.1564,4,1023250.0,10.5,0.0,0,1514000,4.47,0,30,HAA-00361,NP0049,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Madhesh,0
0.28,0.0,0.979,15889.0,0,0,1,0,1,0,0,1,0,1,3,4,87,1,0.2708,3,2,0.0,0.193622,0,0.2102,4,839750.0,94.0,1.0,4,715000,7.05,0,45,HAA-00362,NP0017,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Gandaki,1
0.4215,0.4,0.563,4000.0,0,0,0,0,1,1,0,0,0,1,4,1,0,0,0.4259,3,1,0.843,0.076662,0,0.3095,5,587400.0,70.0,0.6,3,180000,6.14,2,45,HAA-00363,NP0172,Pokhara Resort & Spa,Tourism & Hotels,Gandaki,1
0.3566,0.4,0.902,21967.0,0,0,0,0,1,0,0,0,0,1,2,3,168,0,0.2708,3,2,0.7132,0.1784572,0,0.2655,4,632500.0,60.75,0.5,2,659000,6.59,2,30,HAA-00364,NP0158,Butwal Steel Industries,Manufacturing,Gandaki,0
0.2868,0.0,0.216,2467.0,0,0,1,0,0,0,0,0,1,1,1,2,265,0,0.12,2,1,0.0,0.01332,0,0.0814,4,294250.0,58.75,0.5,2,111000,4.56,0,45,HAA-00365,NP0046,NMB Finance,Banking & Finance,Lumbini,0
0.2695,0.6,0.67,4756.0,0,1,0,0,1,1,0,0,0,0,4,1,0,0,0.4259,2,1,0.8085,0.0911426,0,0.3491,8,628000.0,21.5,0.25,2,214000,5.79,3,45,HAA-00366,NP0117,Pokhara Resort & Spa,Tourism & Hotels,Bagmati,0
0.4233,0.0,1.416,12133.0,0,0,1,0,1,0,0,0,0,0,2,3,137,0,0.12,3,2,0.0,0.08736,0,0.1087,4,1155500.0,6.75,0.0,0,728000,7.3,0,60,HAA-00367,NP0006,NMB Finance,Banking & Finance,Lumbini,0
0.3765,0.4,0.682,3633.0,0,0,0,0,0,1,0,0,1,0,1,2,238,0,0.4259,2,1,0.753,0.0928462,0,0.3005,12,652083.33,49.58,0.42,5,218000,3.73,2,60,HAA-00368,NP0099,Pokhara Resort & Spa,Tourism & Hotels,Lumbini,1
0.3942,0.2,1.419,41350.0,0,0,0,0,1,0,1,0,0,1,2,3,194,0,0.1917,3,3,0.3942,0.4756077,0,0.1872,6,908833.33,9.5,0.0,0,2481000,7.3,1,60,HAA-00369,NP0124,Marsyangdi Energy Pvt. Ltd.,Hydropower,Gandaki,0
0.6522,0.2,0.949,5333.0,0,0,0,0,1,1,0,0,0,1,1,1,301,0,0.2553,2,1,0.6522,0.06127200000000001,0,0.2515,4,415250.0,27.5,0.25,1,240000,5.43,1,45,HAA-00370,NP0037,Bagmati Agri Export,Agriculture,Karnali,1
0.4465,0.6,1.527,36333.0,0,1,0,0,0,1,0,0,0,0,3,3,164,1,0.3615,1,2,1.3395000000000001,0.394035,0,0.3716,5,908200.0,60.6,0.4,2,1090000,1.7,3,30,HAA-00371,NP0024,Nepal Trade House,Trading & Import,Lumbini,1
0.3777,0.6,1.049,24967.0,0,1,0,1,0,1,0,1,0,1,4,4,23,1,0.3615,0,2,1.1331,0.2707635,3,0.5578,6,832500.0,31.33,0.17,1,749000,0.47,3,30,HAA-00372,NP0093,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Bagmati,1
0.396,0.2,0.193,3300.0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0.12,2,0,0.396,0.01188,0,0.1732,4,294250.0,58.75,0.5,2,99000,3.42,1,30,HAA-00373,NP0046,NMB Finance,Banking & Finance,Gandaki,0
0.3026,0.2,1.206,19133.0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0.3615,2,2,0.3026,0.31125149999999996,0,0.2028,3,645666.67,39.67,0.33,1,861000,5.03,1,45,HAA-00374,NP0181,Himalayan Traders Pvt. Ltd.,Trading & Import,Lumbini,1
0.4066,0.0,0.216,1850.0,0,0,1,0,1,0,0,0,1,1,1,2,259,0,0.12,3,1,0.0,0.01332,0,0.1053,6,860000.0,45.67,0.33,2,111000,7.6,0,60,HAA-00375,NP0095,Prabhu Capital Ltd.,Banking & Finance,Bagmati,0
0.3673,0.2,0.983,6978.0,0,0,0,0,0,1,0,0,0,1,2,3,180,0,0.4259,1,1,0.3673,0.1337326,0,0.2286,12,652083.33,49.58,0.42,5,314000,1.37,1,45,HAA-00376,NP0099,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Bagmati,1
0.3885,0.2,1.669,21833.0,0,0,0,0,1,0,0,0,0,0,1,1,324,1,0.1977,3,2,0.3885,0.12949349999999998,0,0.1872,6,696666.67,47.33,0.5,3,655000,7.25,1,30,HAA-00377,NP0188,Nepal Data Solutions,Services & IT,Lumbini,1
0.2984,0.4,0.383,11978.0,0,0,0,0,1,1,0,0,0,1,4,1,7,0,0.4579,3,2,0.5968,0.2468081,0,0.2913,5,461400.0,34.6,0.2,1,539000,7.8,2,45,HAA-00378,NP0116,Bhaktapur Builders,Construction,Sudurpashchim,0
0.2735,0.4,0.89,10833.0,0,0,0,0,0,0,0,0,0,1,2,3,174,0,0.2708,1,2,0.547,0.17602,0,0.2489,7,646714.29,54.14,0.43,3,650000,1.57,2,60,HAA-00379,NP0191,Hetauda Chemicals Pvt. Ltd.,Manufacturing,Gandaki,1
0.3535,0.4,1.343,11711.0,0,0,0,0,1,0,0,1,0,1,3,4,89,0,0.1977,3,2,0.707,0.1041879,2,0.3502,8,879250.0,26.0,0.25,2,527000,7.7,2,45,HAA-00380,NP0160,Kathmandu Tech Hub,Services & IT,Sudurpashchim,0
0.2879,0.4,1.518,44250.0,0,0,0,0,1,0,1,1,0,1,4,4,44,1,0.1917,3,3,0.5758,0.5089635,2,0.3359,11,1313545.45,69.09,0.64,7,2655000,8.93,2,60,HAA-00381,NP0161,Marsyangdi Energy Pvt. Ltd.,Hydropower,Madhesh,1
0.4461,0.4,1.162,4900.0,0,0,0,0,1,1,0,0,0,0,2,3,148,0,0.2553,3,1,0.8922,0.0750582,0,0.2803,3,684333.33,8.33,0.0,0,294000,6.61,2,60,HAA-00382,NP0067,Nepal Spices Pvt. Ltd.,Agriculture,Bagmati,0
0.3505,0.2,0.552,6567.0,0,0,0,0,1,1,0,0,0,1,2,3,193,0,0.3615,3,1,0.3505,0.142431,0,0.2124,8,625000.0,22.75,0.12,1,394000,7.12,1,60,HAA-00383,NP0128,Everest Imports Pvt. Ltd.,Trading & Import,Koshi,1
0.4231,0.2,1.387,9844.0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0.4259,3,1,0.4231,0.1886737,0,0.2398,2,278000.0,58.5,0.5,1,443000,8.95,1,45,HAA-00384,NP0018,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,1
0.3944,0.2,0.607,23600.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.1917,2,2,0.3944,0.20358540000000003,0,0.1872,2,620000.0,74.0,0.5,1,1062000,5.55,1,45,HAA-00385,NP0025,Tamor Power Pvt. Ltd.,Hydropower,Bagmati,0
0.3002,0.0,1.495,36400.0,0,0,1,0,0,0,0,0,1,0,2,2,229,0,0.2708,1,2,0.0,0.2957136,0,0.1142,9,511888.89,40.67,0.33,3,1092000,2.94,0,30,HAA-00386,NP0054,Butwal Steel Industries,Manufacturing,Koshi,0
0.2699,0.2,1.644,39133.0,0,0,0,0,1,1,0,0,0,0,3,3,159,0,0.3615,3,2,0.2699,0.424401,0,0.1963,9,710222.22,52.78,0.33,3,1174000,7.58,1,30,HAA-00387,NP0058,Everest Imports Pvt. Ltd.,Trading & Import,Koshi,1
0.5544,0.2,1.268,14489.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.12,2,2,0.5544,0.07824,0,0.2049,3,684333.33,8.33,0.0,0,652000,5.63,1,45,HAA-00388,NP0067,Kumari Bank Ltd.,Banking & Finance,Bagmati,0
0.324,0.2,1.488,25500.0,0,0,0,0,1,0,0,0,0,0,1,1,333,0,0.12,2,2,0.324,0.09179999999999999,0,0.1588,7,891000.0,27.71,0.14,1,765000,5.34,1,30,HAA-00389,NP0104,NMB Finance,Banking & Finance,Sudurpashchim,0
0.3394,0.0,0.146,617.0,0,0,1,0,0,1,0,0,0,0,2,3,154,0,0.2553,1,0,0.0,0.0094461,0,0.1189,2,352000.0,1.5,0.0,0,37000,2.47,0,60,HAA-00390,NP0174,Terai Agro Industries,Agriculture,Koshi,0
0.5566,0.6,1.273,30300.0,0,1,0,0,1,1,0,0,0,1,1,1,298,0,0.3615,3,2,1.6698,0.3286035,0,0.3936,5,908200.0,60.6,0.4,2,909000,6.87,3,30,HAA-00391,NP0024,Himalayan Traders Pvt. Ltd.,Trading & Import,Sudurpashchim,0
0.4927,0.4,1.699,20683.0,0,0,0,0,0,0,0,0,0,1,3,3,119,0,0.2708,0,2,0.9854,0.3360628,0,0.2927,3,1493666.67,30.0,0.33,1,1241000,0.96,2,60,HAA-00392,NP0114,Nepal Cement Udyog,Manufacturing,Bagmati,1
0.44,0.4,0.241,2567.0,0,0,0,0,1,1,0,0,0,0,1,1,325,1,0.4259,3,0,0.88,0.0327943,0,0.3132,3,991666.67,43.0,0.33,1,77000,8.34,2,30,HAA-00393,NP0032,Thamel Tourism Pvt. Ltd.,Tourism & Hotels,Sudurpashchim,0
0.5215,0.0,1.501,87533.0,0,0,1,0,0,0,1,0,0,1,2,3,186,0,0.1917,2,3,0.0,0.5034042,0,0.1426,4,1173000.0,40.0,0.25,1,2626000,3.1,0,30,HAA-00394,NP0175,Seti River Power Co.,Hydropower,Gandaki,0
0.4741,0.0,0.545,15883.0,0,0,1,0,0,0,0,0,0,1,2,2,224,0,0.1917,1,2,0.0,0.1826901,0,0.1332,8,897375.0,33.5,0.25,2,953000,1.37,0,60,HAA-00395,NP0086,Marsyangdi Energy Pvt. Ltd.,Hydropower,Bagmati,0
0.461,0.6,1.368,14567.0,0,1,0,0,0,1,0,0,0,0,3,3,140,0,0.4259,2,1,1.383,0.1861183,0,0.3874,8,851375.0,78.5,0.62,5,437000,4.12,3,30,HAA-00396,NP0151,Pokhara Resort & Spa,Tourism & Hotels,Koshi,0
0.4275,0.4,1.321,62000.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.4579,0,2,0.855,0.851694,0,0.3171,5,1583200.0,5.4,0.0,0,1860000,0.62,2,30,HAA-00397,NP0194,Kathmandu Nirman Pvt. Ltd.,Construction,Koshi,0
0.2964,0.6,1.392,33900.0,0,1,0,0,1,0,0,1,0,1,4,4,42,0,0.2708,3,2,0.8892,0.27540359999999997,3,0.4234,3,684000.0,12.0,0.0,0,1017000,6.24,3,30,HAA-00398,NP0127,Nepal Cement Udyog,Manufacturing,Lumbini,0
0.3419,0.4,0.335,2378.0,0,0,0,0,1,1,0,0,0,1,4,1,11,0,0.4259,3,1,0.6838,0.0455713,0,0.2936,3,190333.33,7.67,0.0,0,107000,8.15,2,45,HAA-00399,NP0155,Lumbini Hospitality Pvt. Ltd.,Tourism & Hotels,Gandaki,0
0.2522,0.2,1.083,25767.0,0,0,0,0,1,1,0,1,0,1,3,4,103,0,0.3615,3,2,0.2522,0.2794395,1,0.2927,7,1051285.71,35.0,0.29,2,773000,7.58,1,30,HAA-00400,NP0130,Everest Imports Pvt. Ltd.,Trading & Import,Bagmati,0
0.3942,0.2,1.01,16022.0,0,0,0,0,0,1,0,0,0,1,1,1,304,1,0.3615,1,2,0.3942,0.26064149999999997,0,0.2211,4,839750.0,94.0,1.0,4,721000,1.36,1,45,HAA-00401,NP0017,Everest Imports Pvt. Ltd.,Trading & Import,Lumbini,1
0.2955,0.6,1.559,24733.0,0,1,0,0,0,1,0,0,1,0,1,2,244,0,0.3615,1,2,0.8865,0.40234949999999997,0,0.3414,7,891000.0,27.71,0.14,1,1113000,1.35,3,45,HAA-00402,NP0104,Himalayan Traders Pvt. Ltd.,Trading & Import,Gandaki,0
0.2717,0.2,0.755,4244.0,0,0,0,0,1,1,0,0,0,0,4,1,0,1,0.2553,3,1,0.2717,0.04876230000000001,0,0.1754,11,1313545.45,69.09,0.64,7,191000,7.37,1,45,HAA-00403,NP0161,Bagmati Agri Export,Agriculture,Lumbini,1
0.3127,0.2,0.651,10333.0,0,0,0,0,1,1,0,0,0,1,2,3,186,0,0.3615,3,1,0.3127,0.1680975,0,0.2048,5,691200.0,12.4,0.0,0,465000,8.34,1,45,HAA-00404,NP0137,Nepal Trade House,Trading & Import,Gandaki,0
0.3952,0.4,1.324,21000.0,0,0,0,0,0,1,0,0,1,1,1,2,282,1,0.3615,2,2,0.7904,0.34161749999999996,0,0.2913,3,952666.67,11.33,0.0,0,945000,4.28,2,45,HAA-00405,NP0043,Nepal Trade House,Trading & Import,Karnali,0
0.2955,0.0,0.787,45900.0,0,0,1,0,0,0,0,1,0,1,3,4,78,0,0.1917,2,2,0.0,0.2639709,0,0.1974,3,779000.0,7.0,0.0,0,1377000,4.62,0,30,HAA-00406,NP0176,Upper Karnali Hydro Pvt. Ltd.,Hydropower,Lumbini,0
0.4979,0.0,1.152,9867.0,0,0,1,0,0,0,0,0,0,1,2,3,195,0,0.12,2,2,0.0,0.07103999999999999,0,0.1236,7,822142.86,49.71,0.43,3,592000,3.03,0,60,HAA-00407,NP0039,NMB Finance,Banking & Finance,Koshi,0
0.431,0.2,1.123,9467.0,0,0,0,0,1,1,0,0,1,0,2,2,236,0,0.2553,3,1,0.431,0.0725052,0,0.2073,5,474200.0,92.4,0.8,4,284000,8.07,1,30,HAA-00408,NP0170,Terai Agro Industries,Agriculture,Sudurpashchim,1
0.3489,0.0,1.527,17444.0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.12,2,2,0.0,0.0942,0,0.0938,2,893000.0,47.0,0.5,1,785000,5.89,0,45,HAA-00409,NP0026,Kumari Bank Ltd.,Banking & Finance,Lumbini,1
0.3403,0.8,1.023,48000.0,0,1,0,0,0,1,0,1,0,1,4,4,21,0,0.4579,1,2,1.3612,0.659376,4,0.5396,12,652083.33,49.58,0.42,5,1440000,2.77,4,30,HAA-00410,NP0099,Kathmandu Nirman Pvt. Ltd.,Construction,Bagmati,0
0.6429,0.4,1.097,13350.0,0,0,0,0,0,0,0,0,0,0,2,3,156,1,0.2708,1,2,1.2858,0.2169108,0,0.3227,4,800750.0,72.25,0.75,3,801000,2.86,2,60,HAA-00411,NP0050,Nepal Cement Udyog,Manufacturing,Bagmati,1
0.2589,0.6,0.366,8700.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0.3615,3,1,0.7767000000000001,0.0943515,0,0.3341,5,536800.0,23.6,0.2,1,261000,8.05,3,30,HAA-00412,NP0153,Annapurna Merchandise Pvt. Ltd.,Trading & Import,Koshi,0
